ano,ente,codigo,instituicao,conta,valor,coluna
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,66858552.36,Até o 2º Quadrimestre
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,% da DC sobre a RCL AJUSTADA (I/VI),5.84,Até o 2º Quadrimestre
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,% da DCL sobre a RCL AJUSTADA,-63.81,Até o 2º Quadrimestre
2025,municipio,1101104,Prefeitura Municipal de Itapuã do Oeste - RO,Precatórios (Não incluídos na DC),7904.01,Até o 2º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,DÍVIDA CONSOLIDADA,5110929.13,Até o 3º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,Precatórios (inclusive) Vencidos e Não Pagos,672046.07,Até o 3º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,Disponibilidade de Caixa,29886439.5,Até o 3º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,Disponibilidade de Caixa Bruta,31633301.6,Até o 3º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,RECEITA CORRENTE LÍQUIDA,108430574.66,Até o 3º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,106313023.66,Até o 3º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,% da DC sobre a RCL AJUSTADA (I/VI),4.81,Até o 3º Quadrimestre
2025,municipio,1100148,Prefeitura Municipal de Nova Brasilândia D'Oeste - RO,% da DCL sobre a RCL AJUSTADA,-23.31,Até o 3º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,DÍVIDA CONSOLIDADA,56709158.31,Até o 2º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,Disponibilidade de Caixa,131902873.46,Até o 2º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,Disponibilidade de Caixa Bruta,133033196.15,Até o 2º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,RECEITA CORRENTE LÍQUIDA,249553356.1,Até o 2º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,246353356.1,Até o 2º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,% da DC sobre a RCL AJUSTADA (I/VI),23.02,Até o 2º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,% da DCL sobre a RCL AJUSTADA,-30.52,Até o 2º Quadrimestre
2025,municipio,1100114,Prefeitura Municipal de Jaru - RO,Precatórios (Não incluídos na DC),662496.19,Até o 2º Quadrimestre
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,DÍVIDA CONSOLIDADA,84363435.34,Até o 2º Quadrimestre
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,Precatórios (inclusive) Vencidos e Não Pagos,15762110.79,Até o 2º Quadrimestre
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,Disponibilidade de Caixa,271314442.38,Até o 2º Quadrimestre
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,Disponibilidade de Caixa Bruta,275556633.57,Até o 2º Quadrimestre
