exercicio,periodo,relatorio,co_ibge,instituicao,uf,conta,valor,simplificado
2024,3,RGF-Municipio,2301950,BARREIRA,CE,DÍVIDA CONSOLIDADA,44535673.62,False
2024,3,RGF-Municipio,2301950,BARREIRA,CE,Disponibilidade de Caixa,-2230213.25,False
2024,3,RGF-Municipio,2301950,BARREIRA,CE,Disponibilidade de Caixa Bruta,2739966.4,False
2024,3,RGF-Municipio,2301950,BARREIRA,CE,RECEITA CORRENTE LÍQUIDA,110119175.99,False
2024,3,RGF-Municipio,2301950,BARREIRA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,108369175.99,False
2024,3,RGF-Municipio,2301950,BARREIRA,CE,% da DC sobre a RCL AJUSTADA,41.1,False
2024,3,RGF-Municipio,2301950,BARREIRA,CE,% da DCL sobre a RCL AJUSTADA,43.15,False
2024,3,RGF-Municipio,2304202,CRATO,CE,DÍVIDA CONSOLIDADA,65948171.86,False
2024,3,RGF-Municipio,2304202,CRATO,CE,Disponibilidade de Caixa,49177700.94,False
2024,3,RGF-Municipio,2304202,CRATO,CE,Disponibilidade de Caixa Bruta,68447527.52,False
2024,3,RGF-Municipio,2304202,CRATO,CE,RECEITA CORRENTE LÍQUIDA,556889881.37,False
2024,3,RGF-Municipio,2304202,CRATO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,550079144.37,False
2024,3,RGF-Municipio,2304202,CRATO,CE,% da DC sobre a RCL AJUSTADA,11.99,False
2024,3,RGF-Municipio,2304202,CRATO,CE,% da DCL sobre a RCL AJUSTADA,3.05,False
2024,3,RGF-Municipio,2305506,IGUATU,CE,DÍVIDA CONSOLIDADA,127784607.46,False
2024,3,RGF-Municipio,2305506,IGUATU,CE,Disponibilidade de Caixa,-52502204.22,False
2024,3,RGF-Municipio,2305506,IGUATU,CE,Disponibilidade de Caixa Bruta,44690193.56,False
2024,3,RGF-Municipio,2305506,IGUATU,CE,RECEITA CORRENTE LÍQUIDA,469515863.19,False
2024,3,RGF-Municipio,2305506,IGUATU,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,469515577.54,False
2024,3,RGF-Municipio,2305506,IGUATU,CE,% da DC sobre a RCL AJUSTADA,27.22,False
2024,3,RGF-Municipio,2305506,IGUATU,CE,% da DCL sobre a RCL AJUSTADA,38.4,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,DÍVIDA CONSOLIDADA,557676307.72,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,Precatórios (inclusive) Vencidos e Não Pagos,130000.4,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,Disponibilidade de Caixa,173668388.57,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,Disponibilidade de Caixa Bruta,263659606.14,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,RECEITA CORRENTE LÍQUIDA,1291248928.75,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,1283323087.75,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,% da DC sobre a RCL AJUSTADA,43.46,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,% da DCL sobre a RCL AJUSTADA,27.7,False
2024,3,RGF-Municipio,2307650,MARACANAU,CE,Precatórios (Não incluídos na DC),372260.99,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,DÍVIDA CONSOLIDADA,15883291.13,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,Disponibilidade de Caixa,-3196957.18,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,Disponibilidade de Caixa Bruta,2876333.2,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,RECEITA CORRENTE LÍQUIDA,49725106.23,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,49475106.23,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,% da DC sobre a RCL AJUSTADA,32.1,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,% da DCL sobre a RCL AJUSTADA,38.57,False
2024,3,RGF-Municipio,2309904,PACUJA,CE,Precatórios (Não incluídos na DC),37488.71,False
2024,3,RGF-Municipio,2311959,SALITRE,CE,DÍVIDA CONSOLIDADA,27570022.43,False
2024,3,RGF-Municipio,2311959,SALITRE,CE,Disponibilidade de Caixa,-7706597.35,False
2024,3,RGF-Municipio,2311959,SALITRE,CE,Disponibilidade de Caixa Bruta,2440380.32,False
2024,3,RGF-Municipio,2311959,SALITRE,CE,RECEITA CORRENTE LÍQUIDA,97130432.19,False
2024,3,RGF-Municipio,2311959,SALITRE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,97130432.19,False
2024,3,RGF-Municipio,2311959,SALITRE,CE,% da DC sobre a RCL AJUSTADA,28.38,False
2024,3,RGF-Municipio,2311959,SALITRE,CE,% da DCL sobre a RCL AJUSTADA,36.32,False
2024,3,RGF-Municipio,2314003,VARZEA ALEGRE,CE,DÍVIDA CONSOLIDADA,56127132.8,False
2024,3,RGF-Municipio,2314003,VARZEA ALEGRE,CE,Disponibilidade de Caixa,12158182.56,False
2024,3,RGF-Municipio,2314003,VARZEA ALEGRE,CE,Disponibilidade de Caixa Bruta,18074338.88,False
2024,3,RGF-Municipio,2314003,VARZEA ALEGRE,CE,RECEITA CORRENTE LÍQUIDA,180183236.16,False
2024,3,RGF-Municipio,2314003,VARZEA ALEGRE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,174877578.16,False
2024,3,RGF-Municipio,2314003,VARZEA ALEGRE,CE,% da DC sobre a RCL AJUSTADA,32.1,False
2024,3,RGF-Municipio,2314003,VARZEA ALEGRE,CE,% da DCL sobre a RCL AJUSTADA,25.14,False
2024,3,RGF-Municipio,2302008,BARRO,CE,DÍVIDA CONSOLIDADA,42407845.23,False
2024,3,RGF-Municipio,2302008,BARRO,CE,Disponibilidade de Caixa,-5531954.3,False
2024,3,RGF-Municipio,2302008,BARRO,CE,Disponibilidade de Caixa Bruta,2542693.71,False
2024,3,RGF-Municipio,2302008,BARRO,CE,RECEITA CORRENTE LÍQUIDA,87530398.59,False
2024,3,RGF-Municipio,2302008,BARRO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,85966333.4,False
2024,3,RGF-Municipio,2302008,BARRO,CE,% da DC sobre a RCL AJUSTADA,49.33,False
2024,3,RGF-Municipio,2302008,BARRO,CE,% da DCL sobre a RCL AJUSTADA,55.77,False
2024,3,RGF-Municipio,2302008,BARRO,CE,Precatórios (Não incluídos na DC),5708.86,False
2024,3,RGF-Municipio,2304236,CROATA,CE,DÍVIDA CONSOLIDADA,14821718.91,False
2024,3,RGF-Municipio,2304236,CROATA,CE,Disponibilidade de Caixa,14441699.95,False
2024,3,RGF-Municipio,2304236,CROATA,CE,Disponibilidade de Caixa Bruta,14441699.95,False
2024,3,RGF-Municipio,2304236,CROATA,CE,RECEITA CORRENTE LÍQUIDA,121522330.88,False
2024,3,RGF-Municipio,2304236,CROATA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,121122330.88,False
2024,3,RGF-Municipio,2304236,CROATA,CE,% da DC sobre a RCL AJUSTADA,12.24,False
2024,3,RGF-Municipio,2304236,CROATA,CE,% da DCL sobre a RCL AJUSTADA,0.31,False
2024,3,RGF-Municipio,2305605,INDEPENDENCIA,CE,Disponibilidade de Caixa,5140055.02,False
2024,3,RGF-Municipio,2305605,INDEPENDENCIA,CE,Disponibilidade de Caixa Bruta,8691787.82,False
2024,3,RGF-Municipio,2305605,INDEPENDENCIA,CE,RECEITA CORRENTE LÍQUIDA,102239304.54,False
2024,3,RGF-Municipio,2305605,INDEPENDENCIA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,101889304.54,False
2024,3,RGF-Municipio,2305605,INDEPENDENCIA,CE,% da DCL sobre a RCL AJUSTADA,-5.04,False
2024,3,RGF-Municipio,2307700,MARANGUAPE,CE,DÍVIDA CONSOLIDADA,34563015.91,False
2024,3,RGF-Municipio,2307700,MARANGUAPE,CE,Disponibilidade de Caixa,25770864.3,False
2024,3,RGF-Municipio,2307700,MARANGUAPE,CE,Disponibilidade de Caixa Bruta,56667055.71,False
2024,3,RGF-Municipio,2307700,MARANGUAPE,CE,RECEITA CORRENTE LÍQUIDA,427715593.65,False
2024,3,RGF-Municipio,2307700,MARANGUAPE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,420016544.65,False
2024,3,RGF-Municipio,2307700,MARANGUAPE,CE,% da DC sobre a RCL AJUSTADA,8.23,False
2024,3,RGF-Municipio,2307700,MARANGUAPE,CE,% da DCL sobre a RCL AJUSTADA,2.09,False
2024,3,RGF-Municipio,2310001,PALHANO,CE,DÍVIDA CONSOLIDADA,17359353.62,False
2024,3,RGF-Municipio,2310001,PALHANO,CE,Disponibilidade de Caixa,-6826319.54,False
2024,3,RGF-Municipio,2310001,PALHANO,CE,Disponibilidade de Caixa Bruta,2438343.14,False
2024,3,RGF-Municipio,2310001,PALHANO,CE,RECEITA CORRENTE LÍQUIDA,46313034.34,False
2024,3,RGF-Municipio,2310001,PALHANO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,44102506.34,False
2024,3,RGF-Municipio,2310001,PALHANO,CE,% da DC sobre a RCL AJUSTADA,39.36,False
2024,3,RGF-Municipio,2310001,PALHANO,CE,% da DCL sobre a RCL AJUSTADA,54.84,False
2024,3,RGF-Municipio,2312205,SANTA QUITERIA,CE,DÍVIDA CONSOLIDADA,102267846.87,False
2024,3,RGF-Municipio,2312205,SANTA QUITERIA,CE,Disponibilidade de Caixa,-11978650.03,False
2024,3,RGF-Municipio,2312205,SANTA QUITERIA,CE,Disponibilidade de Caixa Bruta,7532050.46,False
2024,3,RGF-Municipio,2312205,SANTA QUITERIA,CE,RECEITA CORRENTE LÍQUIDA,184302462.35,False
2024,3,RGF-Municipio,2312205,SANTA QUITERIA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,183908160.35,False
2024,3,RGF-Municipio,2312205,SANTA QUITERIA,CE,% da DC sobre a RCL AJUSTADA,55.61,False
2024,3,RGF-Municipio,2312205,SANTA QUITERIA,CE,% da DCL sobre a RCL AJUSTADA,62.12,False
2024,3,RGF-Municipio,2314102,VICOSA DO CEARA,CE,DÍVIDA CONSOLIDADA,9302484.26,False
2024,3,RGF-Municipio,2314102,VICOSA DO CEARA,CE,Disponibilidade de Caixa,26811670.67,False
2024,3,RGF-Municipio,2314102,VICOSA DO CEARA,CE,Disponibilidade de Caixa Bruta,52346979.4,False
2024,3,RGF-Municipio,2314102,VICOSA DO CEARA,CE,RECEITA CORRENTE LÍQUIDA,276121716.74,False
2024,3,RGF-Municipio,2314102,VICOSA DO CEARA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,276121716.74,False
2024,3,RGF-Municipio,2314102,VICOSA DO CEARA,CE,% da DC sobre a RCL AJUSTADA,3.37,False
2024,3,RGF-Municipio,2314102,VICOSA DO CEARA,CE,% da DCL sobre a RCL AJUSTADA,-6.37,False
2024,3,RGF-Municipio,2302057,BARROQUINHA,CE,DÍVIDA CONSOLIDADA,12381401.72,False
2024,3,RGF-Municipio,2302057,BARROQUINHA,CE,Disponibilidade de Caixa,1219585.24,False
2024,3,RGF-Municipio,2302057,BARROQUINHA,CE,Disponibilidade de Caixa Bruta,8545615.83,False
2024,3,RGF-Municipio,2302057,BARROQUINHA,CE,RECEITA CORRENTE LÍQUIDA,84646736.72,False
2024,3,RGF-Municipio,2302057,BARROQUINHA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,83896736.72,False
2024,3,RGF-Municipio,2302057,BARROQUINHA,CE,% da DC sobre a RCL AJUSTADA,14.76,False
2024,3,RGF-Municipio,2302057,BARROQUINHA,CE,% da DCL sobre a RCL AJUSTADA,13.3,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,DÍVIDA CONSOLIDADA,15044680.75,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,Precatórios (inclusive) Vencidos e Não Pagos,0.0,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,Disponibilidade de Caixa,26841507.83,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,Disponibilidade de Caixa Bruta,34223513.13,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,RECEITA CORRENTE LÍQUIDA,172953939.46,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,170253939.46,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,% da DC sobre a RCL AJUSTADA,8.84,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,% da DCL sobre a RCL AJUSTADA,-6.93,False
2024,3,RGF-Municipio,2304251,CRUZ,CE,Precatórios (Não incluídos na DC),0.0,False
2024,3,RGF-Municipio,2305654,IPAPORANGA,CE,DÍVIDA CONSOLIDADA,268217.42,False
2024,3,RGF-Municipio,2305654,IPAPORANGA,CE,Disponibilidade de Caixa,-6553722.47,False
2024,3,RGF-Municipio,2305654,IPAPORANGA,CE,RECEITA CORRENTE LÍQUIDA,78531423.02,False
2024,3,RGF-Municipio,2305654,IPAPORANGA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,78528000.61,False
2024,3,RGF-Municipio,2305654,IPAPORANGA,CE,% da DC sobre a RCL AJUSTADA,0.34,False
2024,3,RGF-Municipio,2305654,IPAPORANGA,CE,% da DCL sobre a RCL AJUSTADA,8.69,False
2024,3,RGF-Municipio,2305654,IPAPORANGA,CE,Precatórios (Não incluídos na DC),1000.0,False
2024,3,RGF-Municipio,2307809,MARCO,CE,DÍVIDA CONSOLIDADA,5124695.62,False
2024,3,RGF-Municipio,2307809,MARCO,CE,Disponibilidade de Caixa,2104952.28,False
2024,3,RGF-Municipio,2307809,MARCO,CE,Disponibilidade de Caixa Bruta,22414607.19,False
2024,3,RGF-Municipio,2307809,MARCO,CE,RECEITA CORRENTE LÍQUIDA,146212925.88,False
2024,3,RGF-Municipio,2307809,MARCO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,144135525.88,False
2024,3,RGF-Municipio,2307809,MARCO,CE,% da DC sobre a RCL AJUSTADA,3.56,False
2024,3,RGF-Municipio,2307809,MARCO,CE,% da DCL sobre a RCL AJUSTADA,2.1,False
2024,3,RGF-Municipio,2310100,PALMACIA,CE,DÍVIDA CONSOLIDADA,28643000.7,False
2024,3,RGF-Municipio,2310100,PALMACIA,CE,Disponibilidade de Caixa,-3000741.03,False
2024,3,RGF-Municipio,2310100,PALMACIA,CE,Disponibilidade de Caixa Bruta,3003930.78,False
2024,3,RGF-Municipio,2310100,PALMACIA,CE,RECEITA CORRENTE LÍQUIDA,59160654.8,False
2024,3,RGF-Municipio,2310100,PALMACIA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,57760654.8,False
2024,3,RGF-Municipio,2310100,PALMACIA,CE,% da DC sobre a RCL AJUSTADA,49.59,False
2024,3,RGF-Municipio,2310100,PALMACIA,CE,% da DCL sobre a RCL AJUSTADA,54.78,False
2024,3,RGF-Municipio,2312007,SANTANA DO ACARAU,CE,DÍVIDA CONSOLIDADA,44381414.77,False
2024,3,RGF-Municipio,2312007,SANTANA DO ACARAU,CE,Disponibilidade de Caixa,4884820.28,False
2024,3,RGF-Municipio,2312007,SANTANA DO ACARAU,CE,Disponibilidade de Caixa Bruta,14836878.26,False
2024,3,RGF-Municipio,2312007,SANTANA DO ACARAU,CE,RECEITA CORRENTE LÍQUIDA,124904976.72,False
2024,3,RGF-Municipio,2312007,SANTANA DO ACARAU,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,123286665.72,False
2024,3,RGF-Municipio,2312007,SANTANA DO ACARAU,CE,% da DC sobre a RCL AJUSTADA,36.0,False
2024,3,RGF-Municipio,2312007,SANTANA DO ACARAU,CE,% da DCL sobre a RCL AJUSTADA,31.98,False
2024,3,RGF-Municipio,2304269,DEPUTADO IRAPUAN PINHEIRO,CE,DÍVIDA CONSOLIDADA,9619275.11,False
2024,3,RGF-Municipio,2304269,DEPUTADO IRAPUAN PINHEIRO,CE,Disponibilidade de Caixa,8892994.79,False
2024,3,RGF-Municipio,2304269,DEPUTADO IRAPUAN PINHEIRO,CE,Disponibilidade de Caixa Bruta,12957809.81,False
2024,3,RGF-Municipio,2304269,DEPUTADO IRAPUAN PINHEIRO,CE,RECEITA CORRENTE LÍQUIDA,67965503.99,False
2024,3,RGF-Municipio,2304269,DEPUTADO IRAPUAN PINHEIRO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,65980119.99,False
2024,3,RGF-Municipio,2304269,DEPUTADO IRAPUAN PINHEIRO,CE,% da DC sobre a RCL AJUSTADA,14.58,False
2024,3,RGF-Municipio,2304269,DEPUTADO IRAPUAN PINHEIRO,CE,% da DCL sobre a RCL AJUSTADA,1.1,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,DÍVIDA CONSOLIDADA,7871363.29,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,Disponibilidade de Caixa,3704850.01,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,Disponibilidade de Caixa Bruta,5417511.53,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,RECEITA CORRENTE LÍQUIDA,65939865.84,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,63568888.29,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,% da DC sobre a RCL AJUSTADA,12.38,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,% da DCL sobre a RCL AJUSTADA,6.55,False
2024,3,RGF-Municipio,2305704,IPAUMIRIM,CE,Precatórios (Não incluídos na DC),5205883.73,False
2024,3,RGF-Municipio,2307908,MARTINOPOLE,CE,DÍVIDA CONSOLIDADA,9168661.38,False
2024,3,RGF-Municipio,2307908,MARTINOPOLE,CE,Disponibilidade de Caixa,-466649.11,False
2024,3,RGF-Municipio,2307908,MARTINOPOLE,CE,Disponibilidade de Caixa Bruta,4268200.79,False
2024,3,RGF-Municipio,2307908,MARTINOPOLE,CE,RECEITA CORRENTE LÍQUIDA,71867317.14,False
2024,3,RGF-Municipio,2307908,MARTINOPOLE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,71867317.14,False
2024,3,RGF-Municipio,2307908,MARTINOPOLE,CE,% da DC sobre a RCL AJUSTADA,12.76,False
2024,3,RGF-Municipio,2307908,MARTINOPOLE,CE,% da DCL sobre a RCL AJUSTADA,13.41,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,DÍVIDA CONSOLIDADA,69592546.22,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,Precatórios (inclusive) Vencidos e Não Pagos,187225.58,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,Disponibilidade de Caixa,-26847457.65,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,Disponibilidade de Caixa Bruta,6610842.41,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,RECEITA CORRENTE LÍQUIDA,186512123.02,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,185562123.02,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,% da DC sobre a RCL AJUSTADA,37.5,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,% da DCL sobre a RCL AJUSTADA,51.97,False
2024,3,RGF-Municipio,2310209,PARACURU,CE,Precatórios (Não incluídos na DC),77763.58,False
2024,3,RGF-Municipio,2312106,SANTANA DO CARIRI,CE,DÍVIDA CONSOLIDADA,25451938.88,False
2024,3,RGF-Municipio,2312106,SANTANA DO CARIRI,CE,Disponibilidade de Caixa,26030805.41,False
2024,3,RGF-Municipio,2312106,SANTANA DO CARIRI,CE,Disponibilidade de Caixa Bruta,45622361.15,False
2024,3,RGF-Municipio,2312106,SANTANA DO CARIRI,CE,RECEITA CORRENTE LÍQUIDA,85150234.19,False
2024,3,RGF-Municipio,2312106,SANTANA DO CARIRI,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,85150234.19,False
2024,3,RGF-Municipio,2312106,SANTANA DO CARIRI,CE,% da DC sobre a RCL AJUSTADA,29.89,False
2024,3,RGF-Municipio,2312106,SANTANA DO CARIRI,CE,% da DCL sobre a RCL AJUSTADA,-0.68,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,DÍVIDA CONSOLIDADA,33359367.5,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,Disponibilidade de Caixa,7994285.55,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,Disponibilidade de Caixa Bruta,30166048.04,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,RECEITA CORRENTE LÍQUIDA,248517769.5,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,246258986.5,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,% da DC sobre a RCL AJUSTADA,13.55,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,% da DCL sobre a RCL AJUSTADA,10.3,False
2024,3,RGF-Municipio,2302206,BEBERIBE,CE,Precatórios (Não incluídos na DC),6865405.46,False
2024,3,RGF-Municipio,2304277,ERERE,CE,DÍVIDA CONSOLIDADA,6660512.3,False
2024,3,RGF-Municipio,2304277,ERERE,CE,Disponibilidade de Caixa,2099126.97,False
2024,3,RGF-Municipio,2304277,ERERE,CE,Disponibilidade de Caixa Bruta,4250026.81,False
2024,3,RGF-Municipio,2304277,ERERE,CE,RECEITA CORRENTE LÍQUIDA,44467872.68,False
2024,3,RGF-Municipio,2304277,ERERE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,43967872.68,False
2024,3,RGF-Municipio,2304277,ERERE,CE,% da DC sobre a RCL AJUSTADA,15.15,False
2024,3,RGF-Municipio,2304277,ERERE,CE,% da DCL sobre a RCL AJUSTADA,10.37,False
2024,3,RGF-Municipio,2305803,IPU,CE,DÍVIDA CONSOLIDADA,3015998.64,False
2024,3,RGF-Municipio,2305803,IPU,CE,Disponibilidade de Caixa,92463178.01,False
2024,3,RGF-Municipio,2305803,IPU,CE,Disponibilidade de Caixa Bruta,92463178.01,False
2024,3,RGF-Municipio,2305803,IPU,CE,RECEITA CORRENTE LÍQUIDA,224954418.53,False
2024,3,RGF-Municipio,2305803,IPU,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,224954418.53,False
2024,3,RGF-Municipio,2305803,IPU,CE,% da DC sobre a RCL AJUSTADA,1.34,False
2024,3,RGF-Municipio,2305803,IPU,CE,% da DCL sobre a RCL AJUSTADA,-39.76,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,DÍVIDA CONSOLIDADA,13559841.83,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,Disponibilidade de Caixa,-904688.28,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,Disponibilidade de Caixa Bruta,5603892.35,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,RECEITA CORRENTE LÍQUIDA,187267066.85,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,185887066.85,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,% da DC sobre a RCL AJUSTADA,7.29,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,% da DCL sobre a RCL AJUSTADA,7.78,False
2024,3,RGF-Municipio,2308005,MASSAPE,CE,Precatórios (Não incluídos na DC),21290.51,False
2024,3,RGF-Municipio,2310258,PARAIPABA,CE,DÍVIDA CONSOLIDADA,23566608.13,False
2024,3,RGF-Municipio,2310258,PARAIPABA,CE,Disponibilidade de Caixa,-3241922.36,False
2024,3,RGF-Municipio,2310258,PARAIPABA,CE,Disponibilidade de Caixa Bruta,13737210.8,False
2024,3,RGF-Municipio,2310258,PARAIPABA,CE,RECEITA CORRENTE LÍQUIDA,172928520.52,False
2024,3,RGF-Municipio,2310258,PARAIPABA,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,168853520.52,False
2024,3,RGF-Municipio,2310258,PARAIPABA,CE,% da DC sobre a RCL AJUSTADA,13.96,False
2024,3,RGF-Municipio,2310258,PARAIPABA,CE,% da DCL sobre a RCL AJUSTADA,15.88,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,DÍVIDA CONSOLIDADA,58952179.04,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,Disponibilidade de Caixa,10925517.18,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,Disponibilidade de Caixa Bruta,22302363.39,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,RECEITA CORRENTE LÍQUIDA,214011779.05,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,207504834.05,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,% da DC sobre a RCL AJUSTADA,28.41,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,% da DCL sobre a RCL AJUSTADA,23.14,False
2024,3,RGF-Municipio,2312304,SAO BENEDITO,CE,Precatórios (Não incluídos na DC),48751.17,False
2024,3,RGF-Municipio,2302305,BELA CRUZ,CE,DÍVIDA CONSOLIDADA,66140258.9,False
2024,3,RGF-Municipio,2302305,BELA CRUZ,CE,Disponibilidade de Caixa,-7162070.9,False
2024,3,RGF-Municipio,2302305,BELA CRUZ,CE,Disponibilidade de Caixa Bruta,6460410.54,False
2024,3,RGF-Municipio,2302305,BELA CRUZ,CE,RECEITA CORRENTE LÍQUIDA,130925574.1,False
2024,3,RGF-Municipio,2302305,BELA CRUZ,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,129425574.1,False
2024,3,RGF-Municipio,2302305,BELA CRUZ,CE,% da DC sobre a RCL AJUSTADA,51.1,False
2024,3,RGF-Municipio,2302305,BELA CRUZ,CE,% da DCL sobre a RCL AJUSTADA,56.64,False
2024,3,RGF-Municipio,2304285,EUSEBIO,CE,DÍVIDA CONSOLIDADA,87514345.19,False
2024,3,RGF-Municipio,2304285,EUSEBIO,CE,Disponibilidade de Caixa,238034016.19,False
2024,3,RGF-Municipio,2304285,EUSEBIO,CE,Disponibilidade de Caixa Bruta,321575441.14,False
2024,3,RGF-Municipio,2304285,EUSEBIO,CE,RECEITA CORRENTE LÍQUIDA,624430910.29,False
2024,3,RGF-Municipio,2304285,EUSEBIO,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,624430910.29,False
2024,3,RGF-Municipio,2304285,EUSEBIO,CE,% da DC sobre a RCL AJUSTADA,14.02,False
2024,3,RGF-Municipio,2304285,EUSEBIO,CE,% da DCL sobre a RCL AJUSTADA,-24.11,False
2024,3,RGF-Municipio,2305902,IPUEIRAS,CE,DÍVIDA CONSOLIDADA,20364834.88,False
2024,3,RGF-Municipio,2305902,IPUEIRAS,CE,Disponibilidade de Caixa,4548672.47,False
2024,3,RGF-Municipio,2305902,IPUEIRAS,CE,Disponibilidade de Caixa Bruta,11254562.62,False
2024,3,RGF-Municipio,2305902,IPUEIRAS,CE,RECEITA CORRENTE LÍQUIDA,177981967.47,False
2024,3,RGF-Municipio,2305902,IPUEIRAS,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA,177981967.47,False
2024,3,RGF-Municipio,2305902,IPUEIRAS,CE,% da DC sobre a RCL AJUSTADA,11.44,False
2024,3,RGF-Municipio,2305902,IPUEIRAS,CE,% da DCL sobre a RCL AJUSTADA,8.82,False
2024,3,RGF-Municipio,2308104,MAURITI,CE,DÍVIDA CONSOLIDADA,36881887.28,False
2024,3,RGF-Municipio,2308104,MAURITI,CE,Disponibilidade de Caixa,4831748.01,False
