exercicio,instituicao,uf,conta,valor
2024,Prefeitura Municipal de Barbalha - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,462163942.25
2024,Prefeitura Municipal de Barbalha - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),12.88
2024,Prefeitura Municipal de Barbalha - CE,CE,% da DCL sobre a RCL AJUSTADA,-4.51
2024,Prefeitura Municipal de Baixio - CE,CE,DÍVIDA CONSOLIDADA,23507806.48
2024,Prefeitura Municipal de Baixio - CE,CE,Disponibilidade de Caixa,-231560.93
2024,Prefeitura Municipal de Baixio - CE,CE,Disponibilidade de Caixa Bruta,1610434.3
2024,Prefeitura Municipal de Baixio - CE,CE,RECEITA CORRENTE LÍQUIDA,35710081.08
2024,Prefeitura Municipal de Baixio - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,34710081.08
2024,Prefeitura Municipal de Baixio - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),67.73
2024,Prefeitura Municipal de Baixio - CE,CE,% da DCL sobre a RCL AJUSTADA,68.39
2024,Prefeitura Municipal de Banabuiú - CE,CE,DÍVIDA CONSOLIDADA,41347463.06
2024,Prefeitura Municipal de Banabuiú - CE,CE,Disponibilidade de Caixa,6976581.22
2024,Prefeitura Municipal de Banabuiú - CE,CE,Disponibilidade de Caixa Bruta,11518081.45
2024,Prefeitura Municipal de Banabuiú - CE,CE,RECEITA CORRENTE LÍQUIDA,96256268.26
2024,Prefeitura Municipal de Banabuiú - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,95556256.26
2024,Prefeitura Municipal de Banabuiú - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),43.27
2024,Prefeitura Municipal de Banabuiú - CE,CE,% da DCL sobre a RCL AJUSTADA,35.97
2024,Prefeitura Municipal de Barro - CE,CE,DÍVIDA CONSOLIDADA,43737604.82
2024,Prefeitura Municipal de Barro - CE,CE,Disponibilidade de Caixa,1334154.55
2024,Prefeitura Municipal de Barro - CE,CE,Disponibilidade de Caixa Bruta,6474627.99
2024,Prefeitura Municipal de Barro - CE,CE,RECEITA CORRENTE LÍQUIDA,77865052.36
2024,Prefeitura Municipal de Barro - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,76942950.32
2024,Prefeitura Municipal de Barro - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),56.84
2024,Prefeitura Municipal de Barro - CE,CE,% da DCL sobre a RCL AJUSTADA,55.11
2024,Prefeitura Municipal de Barro - CE,CE,Precatórios (Não incluídos na DC),3908.86
2024,Prefeitura Municipal de Barreira - CE,CE,DÍVIDA CONSOLIDADA,29631252.03
2024,Prefeitura Municipal de Barreira - CE,CE,Disponibilidade de Caixa,4414005.65
2024,Prefeitura Municipal de Barreira - CE,CE,Disponibilidade de Caixa Bruta,8166928.4
2024,Prefeitura Municipal de Barreira - CE,CE,RECEITA CORRENTE LÍQUIDA,97894082.75
2024,Prefeitura Municipal de Barreira - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,96894082.75
2024,Prefeitura Municipal de Barreira - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),30.58
2024,Prefeitura Municipal de Barreira - CE,CE,% da DCL sobre a RCL AJUSTADA,26.03
2024,Prefeitura Municipal de Beberibe - CE,CE,DÍVIDA CONSOLIDADA,34326257.82
2024,Prefeitura Municipal de Beberibe - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,5002569.88
2024,Prefeitura Municipal de Beberibe - CE,CE,Disponibilidade de Caixa,23121517.74
2024,Prefeitura Municipal de Beberibe - CE,CE,Disponibilidade de Caixa Bruta,30586480.16
2024,Prefeitura Municipal de Beberibe - CE,CE,RECEITA CORRENTE LÍQUIDA,214510357.25
2024,Prefeitura Municipal de Beberibe - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,213660357.25
2024,Prefeitura Municipal de Beberibe - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),16.07
2024,Prefeitura Municipal de Beberibe - CE,CE,% da DCL sobre a RCL AJUSTADA,5.24
2024,Prefeitura Municipal de Barroquinha - CE,CE,DÍVIDA CONSOLIDADA,12897063.74
2024,Prefeitura Municipal de Barroquinha - CE,CE,Disponibilidade de Caixa,7820721.72
2024,Prefeitura Municipal de Barroquinha - CE,CE,Disponibilidade de Caixa Bruta,10172832.56
2024,Prefeitura Municipal de Barroquinha - CE,CE,RECEITA CORRENTE LÍQUIDA,72719194.82
2024,Prefeitura Municipal de Barroquinha - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,71819194.82
2024,Prefeitura Municipal de Barroquinha - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),17.96
2024,Prefeitura Municipal de Barroquinha - CE,CE,% da DCL sobre a RCL AJUSTADA,7.07
2024,Prefeitura Municipal de Brejo Santo - CE,CE,DÍVIDA CONSOLIDADA,3257866.75
2024,Prefeitura Municipal de Brejo Santo - CE,CE,Disponibilidade de Caixa,26481371.33
2024,Prefeitura Municipal de Brejo Santo - CE,CE,Disponibilidade de Caixa Bruta,43671281.43
2024,Prefeitura Municipal de Brejo Santo - CE,CE,RECEITA CORRENTE LÍQUIDA,284483241.65
2024,Prefeitura Municipal de Brejo Santo - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,281393863.65
2024,Prefeitura Municipal de Brejo Santo - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),1.16
2024,Prefeitura Municipal de Brejo Santo - CE,CE,% da DCL sobre a RCL AJUSTADA,-8.25
2024,Prefeitura Municipal de Bela Cruz - CE,CE,DÍVIDA CONSOLIDADA,34990095.42
2024,Prefeitura Municipal de Bela Cruz - CE,CE,Disponibilidade de Caixa,-719834.5
2024,Prefeitura Municipal de Bela Cruz - CE,CE,Disponibilidade de Caixa Bruta,11949848.3
2024,Prefeitura Municipal de Bela Cruz - CE,CE,RECEITA CORRENTE LÍQUIDA,120517648.27
2024,Prefeitura Municipal de Bela Cruz - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,116898061.27
2024,Prefeitura Municipal de Bela Cruz - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),29.93
2024,Prefeitura Municipal de Bela Cruz - CE,CE,% da DCL sobre a RCL AJUSTADA,30.55
2024,Prefeitura Municipal de Bela Cruz - CE,CE,Precatórios (Não incluídos na DC),5688.6
2024,Prefeitura Municipal de Boa Viagem - CE,CE,DÍVIDA CONSOLIDADA,44839418.56
2024,Prefeitura Municipal de Boa Viagem - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,557384.33
2024,Prefeitura Municipal de Boa Viagem - CE,CE,Disponibilidade de Caixa,49038372.4
2024,Prefeitura Municipal de Boa Viagem - CE,CE,Disponibilidade de Caixa Bruta,62270429.07
2024,Prefeitura Municipal de Boa Viagem - CE,CE,RECEITA CORRENTE LÍQUIDA,252551790.51
2024,Prefeitura Municipal de Boa Viagem - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,243439652.51
2024,Prefeitura Municipal de Boa Viagem - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),18.42
2024,Prefeitura Municipal de Boa Viagem - CE,CE,% da DCL sobre a RCL AJUSTADA,-1.73
2024,Prefeitura Municipal de Boa Viagem - CE,CE,Precatórios (Não incluídos na DC),66330.55
2024,Prefeitura Municipal de Camocim - CE,CE,DÍVIDA CONSOLIDADA,46348547.43
2024,Prefeitura Municipal de Camocim - CE,CE,Disponibilidade de Caixa,21478474.42
2024,Prefeitura Municipal de Camocim - CE,CE,Disponibilidade de Caixa Bruta,32496099.21
2024,Prefeitura Municipal de Camocim - CE,CE,RECEITA CORRENTE LÍQUIDA,246314060.66
2024,Prefeitura Municipal de Camocim - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,232270746.63
2024,Prefeitura Municipal de Camocim - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),19.95
2024,Prefeitura Municipal de Camocim - CE,CE,% da DCL sobre a RCL AJUSTADA,10.7
2024,Prefeitura Municipal de Camocim - CE,CE,Precatórios (Não incluídos na DC),8827.13
2024,Prefeitura Municipal de Campos Sales - CE,CE,Disponibilidade de Caixa,-2679734.45
2024,Prefeitura Municipal de Campos Sales - CE,CE,Disponibilidade de Caixa Bruta,5804330.02
2024,Prefeitura Municipal de Campos Sales - CE,CE,RECEITA CORRENTE LÍQUIDA,99957669.13
2024,Prefeitura Municipal de Campos Sales - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,99563204.13
2024,Prefeitura Municipal de Campos Sales - CE,CE,% da DCL sobre a RCL AJUSTADA,2.69
2024,Prefeitura Municipal de Capistrano - CE,CE,DÍVIDA CONSOLIDADA,19240417.91
2024,Prefeitura Municipal de Capistrano - CE,CE,Disponibilidade de Caixa,-10797419.77
2024,Prefeitura Municipal de Capistrano - CE,CE,Disponibilidade de Caixa Bruta,3952462.95
2024,Prefeitura Municipal de Capistrano - CE,CE,RECEITA CORRENTE LÍQUIDA,74279028.22
2024,Prefeitura Municipal de Capistrano - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,74279028.22
2024,Prefeitura Municipal de Capistrano - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),25.9
2024,Prefeitura Municipal de Capistrano - CE,CE,% da DCL sobre a RCL AJUSTADA,40.44
2024,Prefeitura Municipal de Canindé - CE,CE,DÍVIDA CONSOLIDADA,169672164.23
2024,Prefeitura Municipal de Canindé - CE,CE,Disponibilidade de Caixa,-14252417.19
2024,Prefeitura Municipal de Canindé - CE,CE,Disponibilidade de Caixa Bruta,24708297.72
2024,Prefeitura Municipal de Canindé - CE,CE,RECEITA CORRENTE LÍQUIDA,340549843.74
2024,Prefeitura Municipal de Canindé - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,339899843.74
2024,Prefeitura Municipal de Canindé - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),49.92
2024,Prefeitura Municipal de Canindé - CE,CE,% da DCL sobre a RCL AJUSTADA,54.11
2024,Prefeitura Municipal de Canindé - CE,CE,Precatórios (Não incluídos na DC),280863.52
2024,Prefeitura Municipal de Caridade - CE,CE,DÍVIDA CONSOLIDADA,57540484.5
2024,Prefeitura Municipal de Caridade - CE,CE,Disponibilidade de Caixa,-1131509.23
2024,Prefeitura Municipal de Caridade - CE,CE,Disponibilidade de Caixa Bruta,15645666.64
2024,Prefeitura Municipal de Caridade - CE,CE,RECEITA CORRENTE LÍQUIDA,104957631.48
2024,Prefeitura Municipal de Caridade - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,102877631.48
2024,Prefeitura Municipal de Caridade - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),55.93
2024,Prefeitura Municipal de Caridade - CE,CE,% da DCL sobre a RCL AJUSTADA,56.94
2024,Prefeitura Municipal de Caririaçu - CE,CE,DÍVIDA CONSOLIDADA,22809418.12
2024,Prefeitura Municipal de Caririaçu - CE,CE,Disponibilidade de Caixa,15563268.69
2024,Prefeitura Municipal de Caririaçu - CE,CE,Disponibilidade de Caixa Bruta,21279325.74
2024,Prefeitura Municipal de Caririaçu - CE,CE,RECEITA CORRENTE LÍQUIDA,110954504.06
2024,Prefeitura Municipal de Caririaçu - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,110354504.06
2024,Prefeitura Municipal de Caririaçu - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),20.67
2024,Prefeitura Municipal de Caririaçu - CE,CE,% da DCL sobre a RCL AJUSTADA,6.57
2024,Prefeitura Municipal de Caririaçu - CE,CE,Precatórios (Não incluídos na DC),166846.45
2024,Prefeitura Municipal de Carnaubal - CE,CE,Disponibilidade de Caixa,6936353.76
2024,Prefeitura Municipal de Carnaubal - CE,CE,Disponibilidade de Caixa Bruta,11161737.1
2024,Prefeitura Municipal de Carnaubal - CE,CE,RECEITA CORRENTE LÍQUIDA,85411668.19
2024,Prefeitura Municipal de Carnaubal - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,84045747.39
2024,Prefeitura Municipal de Carnaubal - CE,CE,% da DCL sobre a RCL AJUSTADA,-8.25
2024,Prefeitura Municipal de Carnaubal - CE,CE,Precatórios (Não incluídos na DC),21233.72
2024,Prefeitura Municipal de Catarina - CE,CE,DÍVIDA CONSOLIDADA,10313408.46
2024,Prefeitura Municipal de Catarina - CE,CE,Disponibilidade de Caixa,14396487.04
2024,Prefeitura Municipal de Catarina - CE,CE,Disponibilidade de Caixa Bruta,15856568.31
2024,Prefeitura Municipal de Catarina - CE,CE,RECEITA CORRENTE LÍQUIDA,65777223.35
2024,Prefeitura Municipal de Catarina - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,65777223.35
2024,Prefeitura Municipal de Catarina - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),15.68
2024,Prefeitura Municipal de Catarina - CE,CE,% da DCL sobre a RCL AJUSTADA,-6.21
2024,Prefeitura Municipal de Cascavel - CE,CE,DÍVIDA CONSOLIDADA,58652459.4
2024,Prefeitura Municipal de Cascavel - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,10188880.08
2024,Prefeitura Municipal de Cascavel - CE,CE,Disponibilidade de Caixa,16787242.42
2024,Prefeitura Municipal de Cascavel - CE,CE,Disponibilidade de Caixa Bruta,34262083.58
2024,Prefeitura Municipal de Cascavel - CE,CE,RECEITA CORRENTE LÍQUIDA,308249031.54
2024,Prefeitura Municipal de Cascavel - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,301958413.54
2024,Prefeitura Municipal de Cascavel - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),19.42
2024,Prefeitura Municipal de Cascavel - CE,CE,% da DCL sobre a RCL AJUSTADA,13.86
2024,Prefeitura Municipal de Catunda - CE,CE,DÍVIDA CONSOLIDADA,38134670.14
2024,Prefeitura Municipal de Catunda - CE,CE,Disponibilidade de Caixa,-5849346.36
2024,Prefeitura Municipal de Catunda - CE,CE,RECEITA CORRENTE LÍQUIDA,75291787.72
2024,Prefeitura Municipal de Catunda - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,75263915.12
2024,Prefeitura Municipal de Catunda - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),50.67
2024,Prefeitura Municipal de Catunda - CE,CE,% da DCL sobre a RCL AJUSTADA,58.44
2024,Prefeitura Municipal de Cedro - CE,CE,DÍVIDA CONSOLIDADA,27379047.15
2024,Prefeitura Municipal de Cedro - CE,CE,Disponibilidade de Caixa,6775536.19
2024,Prefeitura Municipal de Cedro - CE,CE,Disponibilidade de Caixa Bruta,11047787.26
2024,Prefeitura Municipal de Cedro - CE,CE,RECEITA CORRENTE LÍQUIDA,98333910.81
2024,Prefeitura Municipal de Cedro - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,98333910.81
2024,Prefeitura Municipal de Cedro - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),27.84
2024,Prefeitura Municipal de Cedro - CE,CE,% da DCL sobre a RCL AJUSTADA,20.95
2024,Prefeitura Municipal de Chaval - CE,CE,DÍVIDA CONSOLIDADA,13973042.9
2024,Prefeitura Municipal de Chaval - CE,CE,Disponibilidade de Caixa,6349369.64
2024,Prefeitura Municipal de Chaval - CE,CE,Disponibilidade de Caixa Bruta,7424169.29
2024,Prefeitura Municipal de Chaval - CE,CE,RECEITA CORRENTE LÍQUIDA,62653702.94
2024,Prefeitura Municipal de Chaval - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,60453702.94
2024,Prefeitura Municipal de Chaval - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),23.11
2024,Prefeitura Municipal de Chaval - CE,CE,% da DCL sobre a RCL AJUSTADA,12.61
2024,Prefeitura Municipal de Caucaia - CE,CE,DÍVIDA CONSOLIDADA,430731085.89
2024,Prefeitura Municipal de Caucaia - CE,CE,Disponibilidade de Caixa,-77249090.71
2024,Prefeitura Municipal de Caucaia - CE,CE,Disponibilidade de Caixa Bruta,77717317.65
2024,Prefeitura Municipal de Caucaia - CE,CE,RECEITA CORRENTE LÍQUIDA,1271050314.44
2024,Prefeitura Municipal de Caucaia - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,1269049206.51
2024,Prefeitura Municipal de Caucaia - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),33.94
2024,Prefeitura Municipal de Caucaia - CE,CE,% da DCL sobre a RCL AJUSTADA,40.03
2024,Prefeitura Municipal de Choró - CE,CE,DÍVIDA CONSOLIDADA,38252478.25
2024,Prefeitura Municipal de Choró - CE,CE,Precatórios (inclusive) Vencidos e Não Pagos,269231.89
2024,Prefeitura Municipal de Choró - CE,CE,Disponibilidade de Caixa,2060911.71
2024,Prefeitura Municipal de Choró - CE,CE,Disponibilidade de Caixa Bruta,6233709.38
2024,Prefeitura Municipal de Choró - CE,CE,RECEITA CORRENTE LÍQUIDA,69904563.72
2024,Prefeitura Municipal de Choró - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,69904563.72
2024,Prefeitura Municipal de Choró - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),54.72
2024,Prefeitura Municipal de Choró - CE,CE,% da DCL sobre a RCL AJUSTADA,51.75
2024,Prefeitura Municipal de Chorozinho - CE,CE,DÍVIDA CONSOLIDADA,27776251.85
2024,Prefeitura Municipal de Chorozinho - CE,CE,Disponibilidade de Caixa,19064383.88
2024,Prefeitura Municipal de Chorozinho - CE,CE,Disponibilidade de Caixa Bruta,23345798.74
2024,Prefeitura Municipal de Chorozinho - CE,CE,RECEITA CORRENTE LÍQUIDA,95512178.4
2024,Prefeitura Municipal de Chorozinho - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,93862178.4
2024,Prefeitura Municipal de Chorozinho - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),29.59
2024,Prefeitura Municipal de Chorozinho - CE,CE,% da DCL sobre a RCL AJUSTADA,9.28
2024,Prefeitura Municipal de Chorozinho - CE,CE,Precatórios (Não incluídos na DC),10376.24
2024,Prefeitura Municipal de Crateús - CE,CE,DÍVIDA CONSOLIDADA,52328958.72
2024,Prefeitura Municipal de Crateús - CE,CE,Disponibilidade de Caixa,53281869.54
2024,Prefeitura Municipal de Crateús - CE,CE,Disponibilidade de Caixa Bruta,64664939.71
2024,Prefeitura Municipal de Crateús - CE,CE,RECEITA CORRENTE LÍQUIDA,314637572.32
2024,Prefeitura Municipal de Crateús - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,313162780.32
2024,Prefeitura Municipal de Crateús - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),16.71
2024,Prefeitura Municipal de Crateús - CE,CE,% da DCL sobre a RCL AJUSTADA,-0.3
2024,Prefeitura Municipal de Crato - CE,CE,DÍVIDA CONSOLIDADA,60502165.9
2024,Prefeitura Municipal de Crato - CE,CE,Disponibilidade de Caixa,76302895.0
2024,Prefeitura Municipal de Crato - CE,CE,Disponibilidade de Caixa Bruta,78282967.69
2024,Prefeitura Municipal de Crato - CE,CE,RECEITA CORRENTE LÍQUIDA,497603706.2
2024,Prefeitura Municipal de Crato - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,497103706.2
2024,Prefeitura Municipal de Crato - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),12.17
2024,Prefeitura Municipal de Crato - CE,CE,% da DCL sobre a RCL AJUSTADA,-3.18
2024,Prefeitura Municipal de Croatá - CE,CE,DÍVIDA CONSOLIDADA,19324267.86
2024,Prefeitura Municipal de Croatá - CE,CE,Disponibilidade de Caixa,5902294.47
2024,Prefeitura Municipal de Croatá - CE,CE,Disponibilidade de Caixa Bruta,8614977.5
2024,Prefeitura Municipal de Croatá - CE,CE,RECEITA CORRENTE LÍQUIDA,97233943.45
2024,Prefeitura Municipal de Croatá - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,93482737.45
2024,Prefeitura Municipal de Croatá - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),20.67
2024,Prefeitura Municipal de Croatá - CE,CE,% da DCL sobre a RCL AJUSTADA,14.36
2024,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,DÍVIDA CONSOLIDADA,8363812.23
2024,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,Disponibilidade de Caixa,11734688.18
2024,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,Disponibilidade de Caixa Bruta,12219062.44
2024,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,RECEITA CORRENTE LÍQUIDA,56204623.65
2024,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,54940423.65
2024,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),15.22
2024,Prefeitura Municipal de Deputado Irapuan Pinheiro - CE,CE,% da DCL sobre a RCL AJUSTADA,-6.14
2024,Prefeitura Municipal de Cruz - CE,CE,DÍVIDA CONSOLIDADA,8557419.34
2024,Prefeitura Municipal de Cruz - CE,CE,Disponibilidade de Caixa,30223195.65
2024,Prefeitura Municipal de Cruz - CE,CE,Disponibilidade de Caixa Bruta,39175358.67
2024,Prefeitura Municipal de Cruz - CE,CE,RECEITA CORRENTE LÍQUIDA,139932821.39
2024,Prefeitura Municipal de Cruz - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,139932821.39
2024,Prefeitura Municipal de Cruz - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),6.12
2024,Prefeitura Municipal de Cruz - CE,CE,% da DCL sobre a RCL AJUSTADA,-15.48
2024,Prefeitura Municipal de Ererê - CE,CE,DÍVIDA CONSOLIDADA,6884558.03
2024,Prefeitura Municipal de Ererê - CE,CE,Disponibilidade de Caixa,3583655.44
2024,Prefeitura Municipal de Ererê - CE,CE,Disponibilidade de Caixa Bruta,4907718.65
2024,Prefeitura Municipal de Ererê - CE,CE,RECEITA CORRENTE LÍQUIDA,39272089.56
2024,Prefeitura Municipal de Ererê - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,38772089.56
2024,Prefeitura Municipal de Ererê - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),17.76
2024,Prefeitura Municipal de Ererê - CE,CE,% da DCL sobre a RCL AJUSTADA,8.51
2024,Prefeitura Municipal de Farias Brito - CE,CE,DÍVIDA CONSOLIDADA,5639876.11
2024,Prefeitura Municipal de Farias Brito - CE,CE,Disponibilidade de Caixa,13568367.7
2024,Prefeitura Municipal de Farias Brito - CE,CE,Disponibilidade de Caixa Bruta,14668320.78
2024,Prefeitura Municipal de Farias Brito - CE,CE,RECEITA CORRENTE LÍQUIDA,94875905.68
2024,Prefeitura Municipal de Farias Brito - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,91655683.68
2024,Prefeitura Municipal de Farias Brito - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),6.15
2024,Prefeitura Municipal de Farias Brito - CE,CE,% da DCL sobre a RCL AJUSTADA,-8.65
2024,Prefeitura Municipal de Eusébio - CE,CE,DÍVIDA CONSOLIDADA,99530231.02
2024,Prefeitura Municipal de Eusébio - CE,CE,Disponibilidade de Caixa,293244065.1
2024,Prefeitura Municipal de Eusébio - CE,CE,Disponibilidade de Caixa Bruta,324006379.1
2024,Prefeitura Municipal de Eusébio - CE,CE,RECEITA CORRENTE LÍQUIDA,576623075.62
2024,Prefeitura Municipal de Eusébio - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,575123075.62
2024,Prefeitura Municipal de Eusébio - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),17.31
2024,Prefeitura Municipal de Eusébio - CE,CE,% da DCL sobre a RCL AJUSTADA,-33.68
2024,Prefeitura Municipal de Fortim - CE,CE,DÍVIDA CONSOLIDADA,22874086.37
2024,Prefeitura Municipal de Fortim - CE,CE,Disponibilidade de Caixa,92809.41
2024,Prefeitura Municipal de Fortim - CE,CE,Disponibilidade de Caixa Bruta,7541200.58
2024,Prefeitura Municipal de Fortim - CE,CE,RECEITA CORRENTE LÍQUIDA,87446745.54
2024,Prefeitura Municipal de Fortim - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,85646745.54
2024,Prefeitura Municipal de Fortim - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),26.71
2024,Prefeitura Municipal de Fortim - CE,CE,% da DCL sobre a RCL AJUSTADA,26.6
2024,Prefeitura Municipal de Fortim - CE,CE,Precatórios (Não incluídos na DC),4309.56
2024,Prefeitura Municipal de Forquilha - CE,CE,DÍVIDA CONSOLIDADA,27965481.33
2024,Prefeitura Municipal de Forquilha - CE,CE,Disponibilidade de Caixa,10551828.66
2024,Prefeitura Municipal de Forquilha - CE,CE,Disponibilidade de Caixa Bruta,17291090.88
2024,Prefeitura Municipal de Forquilha - CE,CE,RECEITA CORRENTE LÍQUIDA,119406101.41
2024,Prefeitura Municipal de Forquilha - CE,CE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,117256101.41
2024,Prefeitura Municipal de Forquilha - CE,CE,% da DC sobre a RCL AJUSTADA (I/VI),23.85
2024,Prefeitura Municipal de Forquilha - CE,CE,% da DCL sobre a RCL AJUSTADA,14.85
2024,Prefeitura Municipal de Forquilha - CE,CE,Precatórios (Não incluídos na DC),1583486.37
