exercicio,periodo,relatorio,co_ibge,instituicao,uf,conta,valor,simplificado
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,DÍVIDA CONSOLIDADA,5133404404.5,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Empréstimos,1335109284.92,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Precatórios (inclusive) Vencidos e Não Pagos,2409809928.31,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Disponibilidade de Caixa,5000834887.59,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,Disponibilidade de Caixa Bruta,5112571488.8,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,DÍVIDA CONSOLIDADA LÍQUIDA,-400261759.07,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,RECEITA CORRENTE LÍQUIDA,13037174793.71,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,% da DC sobre a RCL AJUSTADA,39.38,False
2021,3,RGF-UF,25,GOVERNO DO ESTADO DA PARAIBA,PB,% da DCL sobre a RCL AJUSTADA,-3.07,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,DÍVIDA CONSOLIDADA,9552764029.88,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Empréstimos,3149335558.69,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Parcelamento e Renegociação de Dívidas,107726453.82,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Disponibilidade de Caixa,3200514582.38,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Disponibilidade de Caixa Bruta,3220742111.41,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,DÍVIDA CONSOLIDADA LÍQUIDA,5813489668.41,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,RECEITA CORRENTE LÍQUIDA,10059495938.65,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,% da DC sobre a RCL AJUSTADA,95.03,False
2020,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,% da DCL sobre a RCL AJUSTADA,57.83,False
2019,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,DÍVIDA CONSOLIDADA,25835368379.44,False
2019,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Parcelamento e Renegociação de Dívidas,408533429.66,False
2019,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Precatórios (inclusive) Vencidos e Não Pagos,5173368460.86,False
2019,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Disponibilidade de Caixa,3518192204.2,False
2019,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Disponibilidade de Caixa Bruta,4008908201.8,False
2019,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,DÍVIDA CONSOLIDADA LÍQUIDA,21526711938.65,False
2019,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,DÍVIDA CONSOLIDADA,8806971453.9,False
2019,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Empréstimos,2514791238.07,False
2019,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Parcelamento e Renegociação de Dívidas,114530732.71,False
2019,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Disponibilidade de Caixa,1863841899.07,False
2019,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,Disponibilidade de Caixa Bruta,1888678083.37,False
2019,3,RGF-UF,27,GOVERNO DO ESTADO DE ALAGOAS,AL,DÍVIDA CONSOLIDADA LÍQUIDA,6404121918.62,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA,18691576540.19,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Empréstimos,14033426735.33,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Parcelamento e Renegociação de Dívidas,17916791.74,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Demais Dívidas Contratuais,436382.2,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Precatórios (inclusive) Vencidos e Não Pagos,450776060.05,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa,5164575256.06,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa Bruta,7860288294.48,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA LÍQUIDA,13166810527.22,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,RECEITA CORRENTE LÍQUIDA,43811252907.17,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA,43791401577.45,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DC sobre a RCL AJUSTADA,42.68,False
2024,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DCL sobre a RCL AJUSTADA,30.07,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,DÍVIDA CONSOLIDADA,30765769434.58,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Parcelamento e Renegociação de Dívidas,356051936.23,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Precatórios (inclusive) Vencidos e Não Pagos,8455346127.91,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Disponibilidade de Caixa,8884950443.68,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,Disponibilidade de Caixa Bruta,11633868482.45,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,DÍVIDA CONSOLIDADA LÍQUIDA,20841097280.44,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,RECEITA CORRENTE LÍQUIDA,57229420301.19,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,% da DC sobre a RCL AJUSTADA,53.86,False
2023,3,RGF-UF,29,GOVERNO DO ESTADO DA BAHIA,BA,% da DCL sobre a RCL AJUSTADA,36.48,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,DÍVIDA CONSOLIDADA,10502539880.0,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Empréstimos,7998451537.16,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Parcelamento e Renegociação de Dívidas,174064001.4,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Demais Dívidas Contratuais,87173706.45,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Precatórios (inclusive) Vencidos e Não Pagos,2137693486.83,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Disponibilidade de Caixa,3186111896.31,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Disponibilidade de Caixa Bruta,4099864140.05,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,DÍVIDA CONSOLIDADA LÍQUIDA,7236756157.34,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,RECEITA CORRENTE LÍQUIDA,15380829481.76,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,% da DC sobre a RCL AJUSTADA,68.3,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,% da DCL sobre a RCL AJUSTADA,47.06,False
2023,3,RGF-UF,22,GOVERNO DO ESTADO DO PIAUI,PI,Precatórios (Não incluídos na DC),295600220.79,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA,4892746221.31,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Empréstimos,2237922852.04,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Parcelamento e Renegociação de Dívidas,147355102.5,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Precatórios (inclusive) Vencidos e Não Pagos,1778186337.57,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa,316858678.41,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Disponibilidade de Caixa Bruta,1556259314.31,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,DÍVIDA CONSOLIDADA LÍQUIDA,4289752898.32,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,RECEITA CORRENTE LÍQUIDA,14259524062.3,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DC sobre a RCL AJUSTADA,34.31,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,% da DCL sobre a RCL AJUSTADA,30.08,False
2022,3,RGF-UF,24,GOVERNO DO ESTADO DO RIO GRANDE DO NORTE,RN,Precatórios (Não incluídos na DC),356453621.33,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA,16953181379.32,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Empréstimos,13000165427.46,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Parcelamento e Renegociação de Dívidas,58889143.42,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Precatórios (inclusive) Vencidos e Não Pagos,315798720.09,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa,5275411726.9,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,Disponibilidade de Caixa Bruta,6286778304.64,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,DÍVIDA CONSOLIDADA LÍQUIDA,11325610707.1,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,RECEITA CORRENTE LÍQUIDA,31342387716.05,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DC sobre a RCL AJUSTADA,54.1,False
2021,3,RGF-UF,26,GOVERNO DO ESTADO DE PERNAMBUCO,PE,% da DCL sobre a RCL AJUSTADA,36.14,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA,4597012280.33,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Parcelamento e Renegociação de Dívidas,72935535.23,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (inclusive) Vencidos e Não Pagos,1266751087.72,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa,842714648.3,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Disponibilidade de Caixa Bruta,998492650.03,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,DÍVIDA CONSOLIDADA LÍQUIDA,3364371947.53,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,RECEITA CORRENTE LÍQUIDA,8724606234.62,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,% da DC sobre a RCL AJUSTADA,52.84,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,% da DCL sobre a RCL AJUSTADA,38.67,False
2020,3,RGF-UF,28,GOVERNO DO ESTADO DE SERGIPE,SE,Precatórios (Não incluídos na DC),87660137.38,False
2020,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA,7989634870.21,False
2020,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Empréstimos,5384770648.49,False
2020,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Precatórios (inclusive) Vencidos e Não Pagos,1634931927.73,False
2020,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa,1157762593.77,False
2020,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,Disponibilidade de Caixa Bruta,1799684368.16,False
2020,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,DÍVIDA CONSOLIDADA LÍQUIDA,6816589736.78,False
2020,3,RGF-UF,21,GOVERNO DO ESTADO DO MARANHAO,MA,RECEITA CORRENTE LÍQUIDA,16314807210.65,False
