exercicio,instituicao,uf,conta,valor
2024,Prefeitura Municipal de Itambé - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),42.27
2024,Prefeitura Municipal de Itambé - PE,PE,% da DCL sobre a RCL AJUSTADA,36.95
2024,Prefeitura Municipal de Itambé - PE,PE,Precatórios (Não incluídos na DC),-169499.25
2024,Prefeitura Municipal de Itapissuma - PE,PE,DÍVIDA CONSOLIDADA,3925439.11
2024,Prefeitura Municipal de Itapissuma - PE,PE,Disponibilidade de Caixa,-1479270.26
2024,Prefeitura Municipal de Itapissuma - PE,PE,Disponibilidade de Caixa Bruta,18978274.03
2024,Prefeitura Municipal de Itapissuma - PE,PE,RECEITA CORRENTE LÍQUIDA,163139023.82
2024,Prefeitura Municipal de Itapissuma - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,161489023.82
2024,Prefeitura Municipal de Itapissuma - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),2.43
2024,Prefeitura Municipal de Itapissuma - PE,PE,% da DCL sobre a RCL AJUSTADA,3.35
2024,Prefeitura Municipal de Itaquitinga - PE,PE,DÍVIDA CONSOLIDADA,1474142.69
2024,Prefeitura Municipal de Itaquitinga - PE,PE,Disponibilidade de Caixa,11894916.87
2024,Prefeitura Municipal de Itaquitinga - PE,PE,Disponibilidade de Caixa Bruta,16453073.52
2024,Prefeitura Municipal de Itaquitinga - PE,PE,RECEITA CORRENTE LÍQUIDA,71020247.95
2024,Prefeitura Municipal de Itaquitinga - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,68676576.77
2024,Prefeitura Municipal de Itaquitinga - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),2.15
2024,Prefeitura Municipal de Itaquitinga - PE,PE,% da DCL sobre a RCL AJUSTADA,-15.17
2024,Prefeitura Municipal de Itaquitinga - PE,PE,Precatórios (Não incluídos na DC),-29466.94
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,DÍVIDA CONSOLIDADA,270374155.07
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Disponibilidade de Caixa,482907762.07
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Disponibilidade de Caixa Bruta,522821761.12
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,RECEITA CORRENTE LÍQUIDA,1930283697.23
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,1927453697.23
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),14.03
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,% da DCL sobre a RCL AJUSTADA,-11.03
2024,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Precatórios (Não incluídos na DC),7331608.91
2024,Prefeitura Municipal de Jaqueira - PE,PE,DÍVIDA CONSOLIDADA,23410874.93
2024,Prefeitura Municipal de Jaqueira - PE,PE,Disponibilidade de Caixa,-4040130.69
2024,Prefeitura Municipal de Jaqueira - PE,PE,RECEITA CORRENTE LÍQUIDA,60700495.15
2024,Prefeitura Municipal de Jaqueira - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,58583413.15
2024,Prefeitura Municipal de Jaqueira - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),39.96
2024,Prefeitura Municipal de Jaqueira - PE,PE,% da DCL sobre a RCL AJUSTADA,46.86
2024,Prefeitura Municipal de Jataúba - PE,PE,DÍVIDA CONSOLIDADA,16600023.88
2024,Prefeitura Municipal de Jataúba - PE,PE,Disponibilidade de Caixa,9472269.45
2024,Prefeitura Municipal de Jataúba - PE,PE,Disponibilidade de Caixa Bruta,11834215.71
2024,Prefeitura Municipal de Jataúba - PE,PE,RECEITA CORRENTE LÍQUIDA,80905555.77
2024,Prefeitura Municipal de Jataúba - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,79905555.77
2024,Prefeitura Municipal de Jataúba - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),20.77
2024,Prefeitura Municipal de Jataúba - PE,PE,% da DCL sobre a RCL AJUSTADA,8.88
2024,Prefeitura Municipal de Jatobá - PE,PE,DÍVIDA CONSOLIDADA,5586384.36
2024,Prefeitura Municipal de Jatobá - PE,PE,Disponibilidade de Caixa,2056788.39
2024,Prefeitura Municipal de Jatobá - PE,PE,Disponibilidade de Caixa Bruta,6540805.46
2024,Prefeitura Municipal de Jatobá - PE,PE,RECEITA CORRENTE LÍQUIDA,63193263.12
2024,Prefeitura Municipal de Jatobá - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,63193263.12
2024,Prefeitura Municipal de Jatobá - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),8.84
2024,Prefeitura Municipal de Jatobá - PE,PE,% da DCL sobre a RCL AJUSTADA,5.59
2024,Prefeitura Municipal de João Alfredo - PE,PE,DÍVIDA CONSOLIDADA,18170327.4
2024,Prefeitura Municipal de João Alfredo - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,39994.88
2024,Prefeitura Municipal de João Alfredo - PE,PE,Disponibilidade de Caixa,10024267.52
2024,Prefeitura Municipal de João Alfredo - PE,PE,Disponibilidade de Caixa Bruta,17810792.23
2024,Prefeitura Municipal de João Alfredo - PE,PE,RECEITA CORRENTE LÍQUIDA,111382670.29
2024,Prefeitura Municipal de João Alfredo - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,103150037.29
2024,Prefeitura Municipal de João Alfredo - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),17.62
2024,Prefeitura Municipal de João Alfredo - PE,PE,% da DCL sobre a RCL AJUSTADA,7.62
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,DÍVIDA CONSOLIDADA,2718178.97
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,168.31
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,Disponibilidade de Caixa,2694478.05
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,Disponibilidade de Caixa Bruta,5887850.9
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,RECEITA CORRENTE LÍQUIDA,58475318.95
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,56475318.95
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),4.81
2024,Prefeitura Municipal de Joaquim Nabuco - PE,PE,% da DCL sobre a RCL AJUSTADA,0.04
2024,Prefeitura Municipal de Jurema - PE,PE,DÍVIDA CONSOLIDADA,10506823.28
2024,Prefeitura Municipal de Jurema - PE,PE,Disponibilidade de Caixa,2780579.99
2024,Prefeitura Municipal de Jurema - PE,PE,Disponibilidade de Caixa Bruta,7718296.97
2024,Prefeitura Municipal de Jurema - PE,PE,RECEITA CORRENTE LÍQUIDA,66089998.67
2024,Prefeitura Municipal de Jurema - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,64974975.39
2024,Prefeitura Municipal de Jurema - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),16.17
2024,Prefeitura Municipal de Jurema - PE,PE,% da DCL sobre a RCL AJUSTADA,11.89
2024,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,DÍVIDA CONSOLIDADA,46053282.55
2024,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,Disponibilidade de Caixa,-6711819.04
2024,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,Disponibilidade de Caixa Bruta,10882456.81
2024,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,RECEITA CORRENTE LÍQUIDA,95431200.5
2024,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,93431200.5
2024,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),49.29
2024,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,% da DCL sobre a RCL AJUSTADA,56.47
2024,Prefeitura Municipal de Lagoa do Carro - PE,PE,DÍVIDA CONSOLIDADA,24274607.39
2024,Prefeitura Municipal de Lagoa do Carro - PE,PE,Disponibilidade de Caixa,-12385094.66
2024,Prefeitura Municipal de Lagoa do Carro - PE,PE,Disponibilidade de Caixa Bruta,4262442.29
2024,Prefeitura Municipal de Lagoa do Carro - PE,PE,RECEITA CORRENTE LÍQUIDA,79270898.04
2024,Prefeitura Municipal de Lagoa do Carro - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,76629255.04
2024,Prefeitura Municipal de Lagoa do Carro - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),31.68
2024,Prefeitura Municipal de Lagoa do Carro - PE,PE,% da DCL sobre a RCL AJUSTADA,47.84
2024,Prefeitura Municipal de Lagoa do Ouro - PE,PE,DÍVIDA CONSOLIDADA,8296829.65
2024,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Disponibilidade de Caixa,5008371.38
2024,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Disponibilidade de Caixa Bruta,8559443.58
2024,Prefeitura Municipal de Lagoa do Ouro - PE,PE,RECEITA CORRENTE LÍQUIDA,64010021.37
2024,Prefeitura Municipal de Lagoa do Ouro - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,61480021.37
2024,Prefeitura Municipal de Lagoa do Ouro - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),13.5
2024,Prefeitura Municipal de Lagoa do Ouro - PE,PE,% da DCL sobre a RCL AJUSTADA,5.35
2024,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,DÍVIDA CONSOLIDADA,7868151.07
2024,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,Disponibilidade de Caixa,10153664.9
2024,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,Disponibilidade de Caixa Bruta,10469113.71
2024,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,RECEITA CORRENTE LÍQUIDA,62517464.91
2024,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,60529739.36
2024,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),13.0
2024,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,% da DCL sobre a RCL AJUSTADA,-3.78
2024,Prefeitura Municipal de Lagoa Grande - PE,PE,DÍVIDA CONSOLIDADA,8663673.37
2024,Prefeitura Municipal de Lagoa Grande - PE,PE,Disponibilidade de Caixa,37187668.85
2024,Prefeitura Municipal de Lagoa Grande - PE,PE,Disponibilidade de Caixa Bruta,47773101.6
2024,Prefeitura Municipal de Lagoa Grande - PE,PE,RECEITA CORRENTE LÍQUIDA,122979874.54
2024,Prefeitura Municipal de Lagoa Grande - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,119220220.54
2024,Prefeitura Municipal de Lagoa Grande - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),7.27
2024,Prefeitura Municipal de Lagoa Grande - PE,PE,% da DCL sobre a RCL AJUSTADA,-24.94
2024,Prefeitura Municipal de Limoeiro - PE,PE,DÍVIDA CONSOLIDADA,71328014.54
2024,Prefeitura Municipal de Limoeiro - PE,PE,Disponibilidade de Caixa,79769376.11
2024,Prefeitura Municipal de Limoeiro - PE,PE,Disponibilidade de Caixa Bruta,93606827.11
2024,Prefeitura Municipal de Limoeiro - PE,PE,RECEITA CORRENTE LÍQUIDA,190870745.0
2024,Prefeitura Municipal de Limoeiro - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,187670745.0
2024,Prefeitura Municipal de Limoeiro - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),38.01
2024,Prefeitura Municipal de Limoeiro - PE,PE,% da DCL sobre a RCL AJUSTADA,-4.5
2024,Prefeitura Municipal de Lajedo - PE,PE,DÍVIDA CONSOLIDADA,2301447.51
2024,Prefeitura Municipal de Lajedo - PE,PE,Disponibilidade de Caixa,23833542.14
2024,Prefeitura Municipal de Lajedo - PE,PE,Disponibilidade de Caixa Bruta,28840179.66
2024,Prefeitura Municipal de Lajedo - PE,PE,RECEITA CORRENTE LÍQUIDA,182510207.86
2024,Prefeitura Municipal de Lajedo - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,179878402.86
2024,Prefeitura Municipal de Lajedo - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),1.28
2024,Prefeitura Municipal de Lajedo - PE,PE,% da DCL sobre a RCL AJUSTADA,-11.97
2024,Prefeitura Municipal de Macaparana - PE,PE,DÍVIDA CONSOLIDADA,727076.1
2024,Prefeitura Municipal de Macaparana - PE,PE,Disponibilidade de Caixa,-615393.01
2024,Prefeitura Municipal de Macaparana - PE,PE,RECEITA CORRENTE LÍQUIDA,98066554.92
2024,Prefeitura Municipal de Macaparana - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,96055155.92
2024,Prefeitura Municipal de Macaparana - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),0.76
2024,Prefeitura Municipal de Macaparana - PE,PE,% da DCL sobre a RCL AJUSTADA,1.4
2024,Prefeitura Municipal de Machados - PE,PE,DÍVIDA CONSOLIDADA,13885207.61
2024,Prefeitura Municipal de Machados - PE,PE,Disponibilidade de Caixa,2738329.06
2024,Prefeitura Municipal de Machados - PE,PE,Disponibilidade de Caixa Bruta,6275555.07
2024,Prefeitura Municipal de Machados - PE,PE,RECEITA CORRENTE LÍQUIDA,69207811.35
2024,Prefeitura Municipal de Machados - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,68957811.35
2024,Prefeitura Municipal de Machados - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),20.14
2024,Prefeitura Municipal de Machados - PE,PE,% da DCL sobre a RCL AJUSTADA,16.16
2024,Prefeitura Municipal de Manari - PE,PE,DÍVIDA CONSOLIDADA,14596500.68
2024,Prefeitura Municipal de Manari - PE,PE,Disponibilidade de Caixa,-37563462.63
2024,Prefeitura Municipal de Manari - PE,PE,Disponibilidade de Caixa Bruta,3264237.01
2024,Prefeitura Municipal de Manari - PE,PE,RECEITA CORRENTE LÍQUIDA,78803851.2
2024,Prefeitura Municipal de Manari - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,78803851.2
2024,Prefeitura Municipal de Manari - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),18.52
2024,Prefeitura Municipal de Manari - PE,PE,% da DCL sobre a RCL AJUSTADA,66.19
2024,Prefeitura Municipal de Maraial - PE,PE,DÍVIDA CONSOLIDADA,39667337.75
2024,Prefeitura Municipal de Maraial - PE,PE,Disponibilidade de Caixa,-11245125.58
2024,Prefeitura Municipal de Maraial - PE,PE,Disponibilidade de Caixa Bruta,6381645.11
2024,Prefeitura Municipal de Maraial - PE,PE,RECEITA CORRENTE LÍQUIDA,48258201.07
2024,Prefeitura Municipal de Maraial - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,46361498.75
2024,Prefeitura Municipal de Maraial - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),85.56
2024,Prefeitura Municipal de Maraial - PE,PE,% da DCL sobre a RCL AJUSTADA,109.82
2024,Prefeitura Municipal de Mirandiba - PE,PE,DÍVIDA CONSOLIDADA,1477787.75
2024,Prefeitura Municipal de Mirandiba - PE,PE,Disponibilidade de Caixa,-5116586.58
2024,Prefeitura Municipal de Mirandiba - PE,PE,RECEITA CORRENTE LÍQUIDA,64358600.39
2024,Prefeitura Municipal de Mirandiba - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,64158600.39
2024,Prefeitura Municipal de Mirandiba - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),2.3
2024,Prefeitura Municipal de Mirandiba - PE,PE,% da DCL sobre a RCL AJUSTADA,10.28
2024,Prefeitura Municipal de Moreilândia - PE,PE,DÍVIDA CONSOLIDADA,972935.43
2024,Prefeitura Municipal de Moreilândia - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,7937.19
2024,Prefeitura Municipal de Moreilândia - PE,PE,Disponibilidade de Caixa,-5723340.85
2024,Prefeitura Municipal de Moreilândia - PE,PE,RECEITA CORRENTE LÍQUIDA,48003928.42
2024,Prefeitura Municipal de Moreilândia - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,47303928.42
2024,Prefeitura Municipal de Moreilândia - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),2.06
2024,Prefeitura Municipal de Moreilândia - PE,PE,% da DCL sobre a RCL AJUSTADA,14.16
2024,Prefeitura Municipal de Moreno - PE,PE,DÍVIDA CONSOLIDADA,54427615.76
2024,Prefeitura Municipal de Moreno - PE,PE,Disponibilidade de Caixa,3696227.86
2024,Prefeitura Municipal de Moreno - PE,PE,Disponibilidade de Caixa Bruta,9443055.37
2024,Prefeitura Municipal de Moreno - PE,PE,RECEITA CORRENTE LÍQUIDA,179014870.39
2024,Prefeitura Municipal de Moreno - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,177515529.24
2024,Prefeitura Municipal de Moreno - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),30.66
2024,Prefeitura Municipal de Moreno - PE,PE,% da DCL sobre a RCL AJUSTADA,28.14
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,DÍVIDA CONSOLIDADA,64191455.77
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,127384.26
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,Disponibilidade de Caixa,-61297161.38
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,Disponibilidade de Caixa Bruta,14418057.37
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,RECEITA CORRENTE LÍQUIDA,91044482.23
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,90044482.23
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),71.29
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,% da DCL sobre a RCL AJUSTADA,139.36
2024,Prefeitura Municipal de Nazaré da Mata - PE,PE,Precatórios (Não incluídos na DC),-200032.66
2024,Prefeitura Municipal de Olinda - PE,PE,DÍVIDA CONSOLIDADA,78246862.39
2024,Prefeitura Municipal de Olinda - PE,PE,Disponibilidade de Caixa,65896729.79
2024,Prefeitura Municipal de Olinda - PE,PE,Disponibilidade de Caixa Bruta,90629611.64
2024,Prefeitura Municipal de Olinda - PE,PE,RECEITA CORRENTE LÍQUIDA,904026740.72
2024,Prefeitura Municipal de Olinda - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,903876740.72
2024,Prefeitura Municipal de Olinda - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),8.66
2024,Prefeitura Municipal de Olinda - PE,PE,% da DCL sobre a RCL AJUSTADA,1.37
2024,Prefeitura Municipal de Orobó - PE,PE,DÍVIDA CONSOLIDADA,32748199.62
2024,Prefeitura Municipal de Orobó - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,261468.73
2024,Prefeitura Municipal de Orobó - PE,PE,Disponibilidade de Caixa,16778872.53
2024,Prefeitura Municipal de Orobó - PE,PE,Disponibilidade de Caixa Bruta,19141662.04
2024,Prefeitura Municipal de Orobó - PE,PE,RECEITA CORRENTE LÍQUIDA,108154041.49
2024,Prefeitura Municipal de Orobó - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,105462727.49
2024,Prefeitura Municipal de Orobó - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),31.05
2024,Prefeitura Municipal de Orobó - PE,PE,% da DCL sobre a RCL AJUSTADA,15.14
2024,Prefeitura Municipal de Orocó - PE,PE,DÍVIDA CONSOLIDADA,11626961.93
2024,Prefeitura Municipal de Orocó - PE,PE,Disponibilidade de Caixa,-13041079.28
2024,Prefeitura Municipal de Orocó - PE,PE,Disponibilidade de Caixa Bruta,7207032.12
2024,Prefeitura Municipal de Orocó - PE,PE,RECEITA CORRENTE LÍQUIDA,67248912.52
2024,Prefeitura Municipal de Orocó - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,66507912.52
2024,Prefeitura Municipal de Orocó - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),17.48
2024,Prefeitura Municipal de Orocó - PE,PE,% da DCL sobre a RCL AJUSTADA,37.09
2024,Prefeitura Municipal de Ouricuri - PE,PE,DÍVIDA CONSOLIDADA,90633755.0
2024,Prefeitura Municipal de Ouricuri - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,253.22
2024,Prefeitura Municipal de Ouricuri - PE,PE,Disponibilidade de Caixa,-43002431.51
2024,Prefeitura Municipal de Ouricuri - PE,PE,RECEITA CORRENTE LÍQUIDA,224362776.07
2024,Prefeitura Municipal de Ouricuri - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,224362776.07
2024,Prefeitura Municipal de Ouricuri - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),40.4
2024,Prefeitura Municipal de Ouricuri - PE,PE,% da DCL sobre a RCL AJUSTADA,59.56
2024,Prefeitura Municipal de Palmares - PE,PE,DÍVIDA CONSOLIDADA,33069541.34
2024,Prefeitura Municipal de Palmares - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,2002135.3
2024,Prefeitura Municipal de Palmares - PE,PE,Disponibilidade de Caixa,23788187.57
2024,Prefeitura Municipal de Palmares - PE,PE,Disponibilidade de Caixa Bruta,30142931.51
2024,Prefeitura Municipal de Palmares - PE,PE,RECEITA CORRENTE LÍQUIDA,223193079.32
2024,Prefeitura Municipal de Palmares - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,216425137.32
2024,Prefeitura Municipal de Palmares - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),15.28
2024,Prefeitura Municipal de Palmares - PE,PE,% da DCL sobre a RCL AJUSTADA,4.29
2024,Prefeitura Municipal de Palmeirina - PE,PE,DÍVIDA CONSOLIDADA,146288.46
2024,Prefeitura Municipal de Palmeirina - PE,PE,Disponibilidade de Caixa,1403044.28
2024,Prefeitura Municipal de Palmeirina - PE,PE,Disponibilidade de Caixa Bruta,6482505.78
2024,Prefeitura Municipal de Palmeirina - PE,PE,RECEITA CORRENTE LÍQUIDA,38672036.04
2024,Prefeitura Municipal de Palmeirina - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,36925983.04
2024,Prefeitura Municipal de Palmeirina - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),0.4
2024,Prefeitura Municipal de Palmeirina - PE,PE,% da DCL sobre a RCL AJUSTADA,-3.4
2024,Prefeitura Municipal de Panelas - PE,PE,DÍVIDA CONSOLIDADA,10488936.55
2024,Prefeitura Municipal de Panelas - PE,PE,Disponibilidade de Caixa,-984467.85
2024,Prefeitura Municipal de Panelas - PE,PE,RECEITA CORRENTE LÍQUIDA,112938048.01
2024,Prefeitura Municipal de Panelas - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,104318973.01
2024,Prefeitura Municipal de Panelas - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),10.05
2024,Prefeitura Municipal de Panelas - PE,PE,% da DCL sobre a RCL AJUSTADA,11.0
2024,Prefeitura Municipal de Paranatama - PE,PE,Disponibilidade de Caixa,-24339258.67
2024,Prefeitura Municipal de Paranatama - PE,PE,Disponibilidade de Caixa Bruta,1878256.22
2024,Prefeitura Municipal de Paranatama - PE,PE,RECEITA CORRENTE LÍQUIDA,64344328.8
2024,Prefeitura Municipal de Paranatama - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,64344328.8
2024,Prefeitura Municipal de Paranatama - PE,PE,% da DCL sobre a RCL AJUSTADA,37.83
2024,Prefeitura Municipal de Passira - PE,PE,DÍVIDA CONSOLIDADA,17119263.93
2024,Prefeitura Municipal de Passira - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,665320.37
2024,Prefeitura Municipal de Passira - PE,PE,Disponibilidade de Caixa,-8809556.41
2024,Prefeitura Municipal de Passira - PE,PE,Disponibilidade de Caixa Bruta,9414416.94
2024,Prefeitura Municipal de Passira - PE,PE,RECEITA CORRENTE LÍQUIDA,96462085.53
2024,Prefeitura Municipal de Passira - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,94902085.53
2024,Prefeitura Municipal de Passira - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),18.04
2024,Prefeitura Municipal de Passira - PE,PE,% da DCL sobre a RCL AJUSTADA,27.32
2024,Prefeitura Municipal de Parnamirim - PE,PE,DÍVIDA CONSOLIDADA,5802166.21
2024,Prefeitura Municipal de Parnamirim - PE,PE,Disponibilidade de Caixa,-14518733.63
2024,Prefeitura Municipal de Parnamirim - PE,PE,RECEITA CORRENTE LÍQUIDA,83331583.55
2024,Prefeitura Municipal de Parnamirim - PE,PE,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,79854830.55
2024,Prefeitura Municipal de Parnamirim - PE,PE,% da DC sobre a RCL AJUSTADA (I/VI),7.27
2024,Prefeitura Municipal de Parnamirim - PE,PE,% da DCL sobre a RCL AJUSTADA,25.45
2024,Prefeitura Municipal de Paudalho - PE,PE,DÍVIDA CONSOLIDADA,127111994.19
2024,Prefeitura Municipal de Paudalho - PE,PE,Disponibilidade de Caixa,-22689500.66
